id_number,commonname,latitude,longitude
77739,common tansy,46.19988,-92.8271
82629,common St. Johnswort,47.82188,-90.04442
82631,bull thistle,47.82268,-90.04239
82633,hoary alyssum,47.8225,-90.04361
82635,white sweetclover,47.82246,-90.04353
82636,hoary alyssum,45.93874,-92.65058
82637,spotted knapweed,47.8227,-90.04297
82638,spotted knapweed,45.90619,-92.69791
82639,oxeye daisy,47.82262,-90.043
82641,birdsfoot trefoil,47.82266,-90.04239
82642,hoary alyssum,45.90621,-92.69801
82644,white sweetclover,45.9062,-92.6979
82645,oxeye daisy,45.90734,-92.69545
82646,Canada thistle,45.90733,-92.69543
85225,Amur maple,45.9722,-92.61302
85226,oxeye daisy,47.34513,-91.21452
85227,"Queen Anne's lace, wild carrot",44.09304,-93.06799
85228,orange hawkweed,47.34493,-91.21426
85229,Canada thistle,44.093,-93.06876
85230,oxeye daisy,47.34489,-91.2143
85231,perennial sowthistle,47.33544,-91.19844
85232,birdsfoot trefoil,47.34306,-91.20661
85233,birdsfoot trefoil,47.34415,-91.20655
85234,birdsfoot trefoil,47.34492,-91.21426
85235,Canada thistle,47.34511,-91.21442
85236,oxeye daisy,47.34489,-91.21436
85237,orange hawkweed,47.34491,-91.21435
85238,oxeye daisy,47.34501,-91.21439
85239,oxeye daisy,47.34502,-91.21447
85240,orange hawkweed,47.34505,-91.21453
85241,oxeye daisy,47.34513,-91.21443
85242,common tansy,47.34911,-91.21805
85243,birdsfoot trefoil,47.34597,-91.21563
85244,birdsfoot trefoil,47.34537,-91.21478
85245,birdsfoot trefoil,47.34524,-91.21448
85246,oxeye daisy,47.34541,-91.21463
85247,oxeye daisy,47.34523,-91.21449
85248,orange hawkweed,47.3451,-91.21454
85249,orange hawkweed,47.34539,-91.21464
85250,orange hawkweed,47.34528,-91.21453
85251,orange hawkweed,47.34531,-91.21452
85252,birdsfoot trefoil,47.34554,-91.21463
85253,common tansy,47.34545,-91.21474
85254,oxeye daisy,47.3455,-91.21468
85255,oxeye daisy,47.3459,-91.21556
85256,oxeye daisy,47.34561,-91.21478
85257,orange hawkweed,47.34562,-91.21479
85258,birdsfoot trefoil,47.34567,-91.2148
85259,orange hawkweed,47.3458,-91.21519
85260,oxeye daisy,47.34578,-91.2151
85261,oxeye daisy,47.34566,-91.21504
85262,oxeye daisy,47.34568,-91.21505
85263,birdsfoot trefoil,47.34896,-91.21765
85264,oxeye daisy,47.34709,-91.21528
85265,birdsfoot trefoil,47.34621,-91.21568
85266,orange hawkweed,47.34603,-91.21566
85267,oxeye daisy,47.3469,-91.21521
85268,oxeye daisy,47.34627,-91.21566
85269,oxeye daisy,47.34682,-91.21522
85270,oxeye daisy,47.34665,-91.2152
85271,orange hawkweed,47.34782,-91.2159
85272,Canada thistle,47.34785,-91.21581
85273,oxeye daisy,47.34736,-91.2153
85274,orange hawkweed,47.34765,-91.21549
85275,oxeye daisy,47.34766,-91.2155
85276,orange hawkweed,47.34787,-91.216
85277,oxeye daisy,47.34829,-91.21623
85278,oxeye daisy,47.348,-91.21605
85279,oxeye daisy,47.34807,-91.21609
85280,orange hawkweed,47.35046,-91.21275
85281,oxeye daisy,47.35047,-91.21277
85282,oxeye daisy,47.34883,-91.21703
85283,oxeye daisy,47.34834,-91.21638
85284,orange hawkweed,47.34851,-91.21652
85285,oxeye daisy,47.34866,-91.21683
85286,birdsfoot trefoil,47.34858,-91.21661
85287,oxeye daisy,47.34857,-91.21667
85288,oxeye daisy,47.34894,-91.21731
85289,birdsfoot trefoil,47.34883,-91.21711
85290,oxeye daisy,47.34884,-91.21712
85291,birdsfoot trefoil,47.34923,-91.21834
85292,orange hawkweed,47.34923,-91.21827
85293,common tansy,47.34922,-91.21812
85294,oxeye daisy,47.34911,-91.21802
85295,birdsfoot trefoil,47.34926,-91.21835
85296,oxeye daisy,47.34942,-91.21862
85297,birdsfoot trefoil,47.34943,-91.21862
85298,Canada thistle,47.33296,-91.20237
85299,birdsfoot trefoil,47.34669,-91.20595
90144,spotted knapweed,48.84291,-95.84276
90145,spotted knapweed,48.73851,-96.09575
90146,spotted knapweed,48.84524,-95.83494
90147,spotted knapweed,48.73961,-96.09195
90148,spotted knapweed,48.74293,-96.08049
94720,Canada thistle,45.34645,-95.53875
94721,bush honeysuckles (exotic),44.20934,-93.85504
94722,leafy spurge,45.35432,-95.492
94724,"common buckthorn, European buckthorn",45.61949,-96.10924
94725,wild parsnip,44.2128,-93.84901
94726,Canada thistle,44.20734,-93.85925
94729,Canada thistle,44.20762,-93.85957
94730,Canada thistle,44.20961,-93.85475
94731,Canada thistle,44.20961,-93.85475
94732,white sweetclover,44.20794,-93.86056
94733,bush honeysuckles (exotic),44.20961,-93.85475
94734,bush honeysuckles (exotic),44.20961,-93.85475
94736,cow vetch,44.21241,-93.84906
94737,birdsfoot trefoil,44.21246,-93.84906
94738,perennial sowthistle,44.2091,-93.85495
94740,Russian olive,45.61948,-96.10921
94742,wild parsnip,44.20439,-93.85783
94743,birdsfoot trefoil,44.21206,-93.84904
94744,smooth brome,44.20336,-93.85736
94745,Canada thistle,44.20777,-93.85586
94746,perennial sowthistle,44.20339,-93.85726
94747,birdsfoot trefoil,44.2034,-93.85726
94748,wild parsnip,44.20343,-93.85724
94749,bush honeysuckles (exotic),44.20803,-93.85622
94750,bush honeysuckles (exotic),44.20803,-93.85622
94751,Canada thistle,44.20445,-93.85857
94752,yellow sweet-clover,44.20337,-93.85743
94753,perennial sowthistle,44.20443,-93.85862
94754,Canada thistle,44.20417,-93.85858
94755,Canada thistle,44.20472,-93.85785
94756,"common buckthorn, European buckthorn",44.2057,-93.85838
94757,cow vetch,44.20475,-93.85856
94758,Canada thistle,44.20572,-93.85845
94759,"common buckthorn, European buckthorn",44.20464,-93.85854
94760,Canada thistle,44.21204,-93.84906
94761,Canada thistle,44.20814,-93.85315
94762,Canada thistle,44.20814,-93.85315
94763,"common buckthorn, European buckthorn",44.20749,-93.85597
94764,"common buckthorn, European buckthorn",44.20749,-93.85597
94765,perennial sowthistle,44.20471,-93.85782
94766,bush honeysuckles (exotic),44.20637,-93.85874
94767,"common buckthorn, European buckthorn",44.20618,-93.8586
94768,birdsfoot trefoil,44.20606,-93.85855
94769,"common buckthorn, European buckthorn",44.20528,-93.85777
94770,"common buckthorn, European buckthorn",44.20859,-93.8535
94771,Siberian elm,44.20774,-93.85488
94772,perennial sowthistle,44.2075,-93.85599
94773,perennial sowthistle,44.2075,-93.85599
94774,"common buckthorn, European buckthorn",44.20653,-93.85877
94775,bush honeysuckles (exotic),44.20749,-93.85597
94776,bush honeysuckles (exotic),44.20749,-93.85597
94777,"common buckthorn, European buckthorn",44.20613,-93.85833
94778,Siberian elm,44.20861,-93.8535
94780,cow vetch,44.20812,-93.8546
94782,bush honeysuckles (exotic),44.21122,-93.8492
94783,birdsfoot trefoil,44.21047,-93.84897
94784,Canada thistle,44.2064,-93.85232
94785,"common buckthorn, European buckthorn",44.21115,-93.84917
94786,bush honeysuckles (exotic),44.21107,-93.8491
94787,wild parsnip,44.21042,-93.84885
94788,smooth brome,44.21044,-93.84886
94789,perennial sowthistle,44.21112,-93.84906
94790,"common buckthorn, European buckthorn",44.21202,-93.84905
94792,birdsfoot trefoil,44.21168,-93.84922
94793,"common buckthorn, European buckthorn",44.21145,-93.84905
94794,smooth brome,44.21605,-93.84873
94795,"common buckthorn, European buckthorn",44.20649,-93.85165
94796,wild parsnip,44.20377,-93.85739
94797,wild parsnip,44.21409,-93.84902
94798,cow vetch,44.20974,-93.85456
94799,cow vetch,44.20974,-93.85456
94800,"common buckthorn, European buckthorn",44.21341,-93.84897
94801,"common buckthorn, European buckthorn",44.20956,-93.86252
94802,birdsfoot trefoil,44.21604,-93.84872
94803,Canada thistle,44.21162,-93.86061
94804,wild parsnip,44.216,-93.84871
94805,oxeye daisy,44.2142,-93.84873
94806,bush honeysuckles (exotic),44.20943,-93.86238
94807,cow vetch,44.21218,-93.84963
94808,"common buckthorn, European buckthorn",44.20421,-93.8576
94809,birdsfoot trefoil,44.21241,-93.84947
94810,white sweetclover,44.2124,-93.84946
94811,cow vetch,44.21127,-93.84983
94813,"common buckthorn, European buckthorn",44.20943,-93.86235
94814,Canada thistle,44.21073,-93.84986
94815,perennial sowthistle,44.21079,-93.84986
94816,"common buckthorn, European buckthorn",44.2111,-93.84986
94817,wild parsnip,44.20521,-93.84878
94818,smooth brome,44.20522,-93.84878
94819,cow vetch,44.21045,-93.84913
94820,cow vetch,44.21062,-93.8496
94821,cow vetch,44.20907,-93.84928
94822,Canada thistle,44.20921,-93.84923
94823,birdsfoot trefoil,44.20981,-93.849
94824,"common buckthorn, European buckthorn",44.2097,-93.84899
94825,"common buckthorn, European buckthorn",44.20934,-93.86221
94826,"common buckthorn, European buckthorn",44.20735,-93.85923
94827,smooth brome,44.20932,-93.86223
94828,"common buckthorn, European buckthorn",44.20839,-93.8614
94829,"common buckthorn, European buckthorn",44.20752,-93.85943
94830,"common buckthorn, European buckthorn",44.20826,-93.86128
94831,"common buckthorn, European buckthorn",44.20805,-93.86012
94832,"common buckthorn, European buckthorn",44.20801,-93.86097
94833,"common buckthorn, European buckthorn",44.20923,-93.86209
94834,Canada thistle,44.20895,-93.86177
94835,Canada thistle,44.20921,-93.86214
94836,Canada thistle,44.21048,-93.86025
94837,"common buckthorn, European buckthorn",44.21044,-93.86157
94838,cow vetch,44.20475,-93.85276
94839,perennial sowthistle,44.20482,-93.85269
94840,wild parsnip,44.20482,-93.85268
94841,bush honeysuckles (exotic),44.21052,-93.86162
94842,smooth brome,44.20978,-93.86257
94844,cow vetch,44.20635,-93.85198
94845,"common buckthorn, European buckthorn",44.21038,-93.86209
94846,yellow sweet-clover,44.20483,-93.85269
94849,Canada thistle,44.20547,-93.85303
94850,"common buckthorn, European buckthorn",44.21044,-93.86079
94851,Canada thistle,45.3362,-95.52357
94852,Canada thistle,45.33733,-95.51702
94853,Canada thistle,45.33828,-95.51868
94854,"common buckthorn, European buckthorn",44.20612,-93.85211
94855,Canada thistle,44.20588,-93.85236
94856,"common buckthorn, European buckthorn",44.20548,-93.85285
94857,white sweetclover,44.21417,-93.86642
94858,white sweetclover,44.20797,-93.85171
94859,cow vetch,44.20795,-93.85156
94860,smooth brome,44.21419,-93.86622
94861,bush honeysuckles (exotic),44.20982,-93.85446
94862,bush honeysuckles (exotic),44.20982,-93.85446
94863,"common buckthorn, European buckthorn",44.21411,-93.86329
94867,bush honeysuckles (exotic),44.21371,-93.86073
94868,Canada thistle,44.2136,-93.86063
94869,Canada thistle,44.20339,-93.85727
94870,"common buckthorn, European buckthorn",44.20753,-93.85111
94871,white sweetclover,44.20715,-93.8512
94872,cow vetch,44.20741,-93.85103
94874,perennial sowthistle,44.20891,-93.85337
94875,cow vetch,44.20858,-93.85269
94876,cow vetch,44.20885,-93.85202
96179,Canada thistle,46.18208,-94.73125
96180,Canada thistle,46.31401,-94.76777
96181,bull thistle,46.14348,-96.23187
96182,spotted knapweed,46.1806,-94.72456
96183,Canada thistle,46.15112,-96.24083
96184,Siberian elm,46.31123,-94.7668
96185,Canada thistle,46.14298,-96.23888
96186,white sweetclover,46.18952,-94.7121
96187,Canada thistle,46.14877,-96.2395
96188,bull thistle,46.1865,-94.72794
96189,Canada thistle,46.14615,-96.23852
96190,Canada thistle,46.1205,-96.22498
96191,Canada thistle,46.14477,-96.23385
96192,Canada thistle,46.14728,-96.2367
96193,Canada thistle,46.14552,-96.23582
96194,Canada thistle,46.13897,-96.23547
96195,Canada thistle,46.14548,-96.23808
96196,Canada thistle,46.14262,-96.23362
96197,Canada thistle,46.1406,-96.23298
96198,bull thistle,46.14128,-96.23223
96199,Canada thistle,46.14218,-96.23717
96200,Canada thistle,46.1513,-96.24555
96201,Canada thistle,46.12173,-96.23508
96202,Canada thistle,46.12285,-96.22753
96203,Canada thistle,46.11852,-96.22645
96204,Canada thistle,46.11587,-96.22493
96205,Canada thistle,46.13935,-96.24385
96206,Canada thistle,46.13785,-96.23163
96207,Canada thistle,46.12305,-96.22667
96208,Canada thistle,46.14058,-96.23985
96209,Canada thistle,46.13835,-96.2402
96210,Canada thistle,46.14507,-96.2443
96211,Canada thistle,46.14953,-96.2435
96212,Canada thistle,46.14622,-96.24183
96213,Canada thistle,46.11758,-96.23085
96214,Canada thistle,46.11593,-96.22985
96215,Canada thistle,46.11593,-96.23203
96216,Canada thistle,46.1199,-96.23512
96217,Canada thistle,46.11838,-96.2318
96218,Canada thistle,46.12048,-96.23415
96219,Canada thistle,46.1197,-96.23353
96220,Canada thistle,46.11872,-96.23273
96221,Canada thistle,46.11773,-96.23207
100043,Canada thistle,43.91372,-95.61742
100044,Canada thistle,43.8981,-95.56435
100045,Canada thistle,43.8489,-95.40962
100046,Canada thistle,43.8489,-95.40962
100047,Canada thistle,43.8009,-95.54151
100048,Canada thistle,44.02204,-95.62341
100049,Canada thistle,43.90134,-95.5683
100050,Canada thistle,43.90134,-95.5683
100051,Canada thistle,43.81928,-95.48129
100052,Canada thistle,43.82088,-95.48209
100053,Canada thistle,43.84831,-95.40942
100054,Canada thistle,43.83139,-95.48205
100055,Canada thistle,43.84794,-95.40398
100056,Canada thistle,43.90107,-95.56329
100057,Canada thistle,43.84966,-95.40348
100058,Canada thistle,43.90056,-95.56549
100059,Canada thistle,43.84899,-95.40228
100060,Canada thistle,43.90069,-95.5647
100061,Canada thistle,43.84958,-95.40271
100062,Canada thistle,43.82126,-95.48346
100063,Canada thistle,43.84864,-95.40197
100064,Canada thistle,43.81925,-95.47989
100065,Canada thistle,43.84798,-95.40107
100066,Canada thistle,43.84795,-95.40891
100067,Canada thistle,43.81986,-95.48159
100068,Canada thistle,43.8306,-95.48234
100069,Canada thistle,43.84536,-95.38882
100070,Canada thistle,43.83117,-95.48229
100071,Canada thistle,43.84949,-95.40203
100072,Canada thistle,43.82007,-95.48381
100073,Canada thistle,43.8475,-95.38863
100074,Canada thistle,43.81963,-95.48345
100075,Canada thistle,43.79464,-95.49592
100076,Canada thistle,43.81927,-95.48027
100077,Canada thistle,43.8463,-95.38828
100078,Canada thistle,43.81935,-95.48089
100079,Canada thistle,43.84696,-95.38837
100080,Canada thistle,43.81984,-95.47998
100081,Canada thistle,43.84662,-95.38875
100082,Canada thistle,43.82098,-95.48118
100083,Canada thistle,43.8445,-95.38885
100084,Canada thistle,43.82017,-95.48138
100085,Canada thistle,43.84439,-95.38834
100086,Canada thistle,43.89956,-95.57117
100087,Canada thistle,43.84439,-95.38751
100088,Canada thistle,43.84844,-95.40849
100089,Canada thistle,43.84788,-95.38239
100090,Canada thistle,43.89974,-95.57179
100091,Canada thistle,43.8479,-95.38456
100092,Canada thistle,43.89915,-95.57181
100093,Canada thistle,43.84745,-95.38349
100094,Canada thistle,43.89887,-95.57254
100095,Canada thistle,43.89989,-95.57139
100096,Canada thistle,43.90047,-95.57003
100097,Canada thistle,43.84787,-95.37917
100098,Canada thistle,43.80475,-95.5246
100099,Canada thistle,43.80443,-95.52588
100100,Canada thistle,43.901,-95.56793
100101,Canada thistle,43.901,-95.56793
100102,Canada thistle,43.84742,-95.37826
100103,Canada thistle,43.80452,-95.52491
100104,Canada thistle,43.84725,-95.37806
100105,Canada thistle,43.80366,-95.52865
100106,Canada thistle,43.84691,-95.37834
100107,Canada thistle,43.90117,-95.56959
100108,Canada thistle,43.90117,-95.56959
100109,Canada thistle,43.84696,-95.37731
100110,Canada thistle,43.90071,-95.57002
100111,Canada thistle,43.84477,-95.37623
100112,Canada thistle,43.8034,-95.5277
100113,Canada thistle,43.84567,-95.37586
100114,Canada thistle,43.80442,-95.52694
100115,Canada thistle,43.89861,-95.57032
100116,Canada thistle,43.80159,-95.53916
100117,Canada thistle,43.84589,-95.37594
100118,Canada thistle,43.90226,-95.57225
100119,Canada thistle,44.03237,-95.28986
100120,Canada thistle,43.80365,-95.5317
100121,Canada thistle,43.84219,-95.33327
100122,Canada thistle,43.89873,-95.57166
100123,Canada thistle,43.84181,-95.33328
100124,Canada thistle,43.80358,-95.53092
100125,Canada thistle,43.87694,-95.30098
100126,Canada thistle,43.80285,-95.53028
100127,Canada thistle,43.84286,-95.33106
100128,Canada thistle,43.80426,-95.53165
100129,Canada thistle,43.87672,-95.30639
100130,Canada thistle,43.80517,-95.5302
100131,Canada thistle,43.87706,-95.30759
100132,Canada thistle,43.89804,-95.57181
100133,Canada thistle,43.87704,-95.30852
100134,Canada thistle,43.89841,-95.57068
100135,Canada thistle,43.87517,-95.30117
100136,Canada thistle,43.89807,-95.57229
100137,Canada thistle,43.875,-95.3017
100138,Canada thistle,43.80081,-95.52398
100139,Canada thistle,43.87261,-95.30831
100140,Canada thistle,43.79803,-95.5276
100141,Canada thistle,43.80876,-95.5352
100142,Canada thistle,43.80295,-95.52892
100143,Canada thistle,43.87299,-95.30096
100144,Canada thistle,43.80251,-95.52842
100145,Canada thistle,43.81877,-95.52823
100146,Canada thistle,43.80206,-95.52735
100147,Canada thistle,44.03231,-95.29039
100148,Canada thistle,43.79824,-95.52594
100149,Canada thistle,44.03242,-95.28929
100150,Canada thistle,43.79987,-95.52523
100151,Canada thistle,44.03237,-95.28763
100152,Canada thistle,43.7983,-95.5269
100153,Canada thistle,44.03117,-95.28764
100154,Canada thistle,43.79904,-95.52761
100155,Canada thistle,43.91711,-95.61982
100156,bull thistle,43.80072,-95.53307
100157,Canada thistle,43.82848,-95.5264
100158,Canada thistle,43.82848,-95.5264
100159,Canada thistle,43.79806,-95.53001
100160,Canada thistle,43.87604,-95.30096
100161,Canada thistle,43.79905,-95.53504
100162,Canada thistle,43.91692,-95.6182
100163,Canada thistle,43.79813,-95.5284
100164,Canada thistle,43.91714,-95.61756
100165,Canada thistle,43.91405,-95.6174
100166,Canada thistle,43.84342,-95.33249
100167,Canada thistle,43.91508,-95.61778
100168,Canada thistle,43.9162,-95.61814
100169,Canada thistle,43.91445,-95.61739
100170,Canada thistle,43.84199,-95.3764
100171,Canada thistle,43.84199,-95.3764
100172,Canada thistle,43.91416,-95.61756
100173,Canada thistle,43.8412,-95.3354
100174,Canada thistle,43.79951,-95.52989
100175,Canada thistle,43.84771,-95.37758
100176,Canada thistle,43.8008,-95.53173
100177,Canada thistle,43.8165,-95.52785
100178,Canada thistle,43.91549,-95.61859
100179,Canada thistle,43.80248,-95.53171
100180,Canada thistle,43.91357,-95.62188
100181,Canada thistle,43.84116,-95.33485
100182,Canada thistle,43.91713,-95.61833
100183,Canada thistle,43.91712,-95.61887
100184,Canada thistle,43.84132,-95.33455
100185,Canada thistle,43.79922,-95.53596
100186,Canada thistle,43.91518,-95.6225
100187,Canada thistle,43.91453,-95.62255
100188,Canada thistle,43.91454,-95.62046
100189,Canada thistle,43.80252,-95.53919
100190,Canada thistle,43.80199,-95.5334
100191,Canada thistle,43.79867,-95.53383
100192,Canada thistle,43.91443,-95.62101
100193,Canada thistle,43.7981,-95.53518
100194,Canada thistle,43.7981,-95.53426
100195,Canada thistle,43.91407,-95.62047
100196,Canada thistle,43.84284,-95.33281
100197,Canada thistle,43.7982,-95.54205
100198,Canada thistle,43.80311,-95.53441
100199,Canada thistle,43.79806,-95.53719
100200,Canada thistle,43.84312,-95.33192
100201,Canada thistle,43.79948,-95.53862
100202,Canada thistle,43.91526,-95.62085
100203,Canada thistle,43.79906,-95.54091
100204,Canada thistle,43.84295,-95.33138
100205,Canada thistle,43.91522,-95.62198
100206,Canada thistle,43.79946,-95.54103
100207,Canada thistle,43.79946,-95.54054
100208,Canada thistle,43.79953,-95.5393
100209,Canada thistle,43.80294,-95.53555
100210,Canada thistle,43.79973,-95.5419
100211,Canada thistle,43.80075,-95.53819
100212,Canada thistle,43.80236,-95.53666
100213,Canada thistle,43.8005,-95.53914
100214,Canada thistle,43.84075,-95.33561
100215,Canada thistle,44.00901,-95.60863
100216,Canada thistle,43.8034,-95.53845
100217,Canada thistle,43.80178,-95.53241
100218,bull thistle,43.80176,-95.53292
100219,Canada thistle,43.80342,-95.53598
100220,Canada thistle,44.00964,-95.61199
100221,Canada thistle,44.00955,-95.61106
100222,Canada thistle,44.00951,-95.6098
100223,Canada thistle,43.80505,-95.52789
100224,Canada thistle,43.80498,-95.53513
100225,Canada thistle,44.00956,-95.61253
100226,Canada thistle,44.00833,-95.61279
100227,Canada thistle,44.00793,-95.61272
100228,Canada thistle,43.80528,-95.53253
100229,Canada thistle,43.80667,-95.53529
100230,Canada thistle,43.81271,-95.52869
100231,Canada thistle,43.82169,-95.52261
100232,Canada thistle,44.02227,-95.62301
100233,Canada thistle,43.81376,-95.52514
100234,Canada thistle,43.80082,-95.54026
100235,Canada thistle,44.02499,-95.62679
100236,Canada thistle,44.02499,-95.62679
100237,Canada thistle,44.02599,-95.62683
100238,Canada thistle,44.02599,-95.62683
100239,Canada thistle,44.02351,-95.62337
100240,Canada thistle,44.02351,-95.62337
100241,Canada thistle,43.87375,-95.30403
100242,Canada thistle,43.80584,-95.53529
100243,Canada thistle,44.02407,-95.62386
100244,Canada thistle,44.02407,-95.62386
100245,Canada thistle,43.87335,-95.30682
100246,Canada thistle,43.82038,-95.53202
100247,Canada thistle,44.02213,-95.62497
100248,Canada thistle,43.8129,-95.5293
100249,Canada thistle,44.02216,-95.62602
100250,Canada thistle,43.87568,-95.3054
100251,Canada thistle,43.81287,-95.53129
100252,Canada thistle,43.87567,-95.30586
100253,Canada thistle,43.81273,-95.53187
100254,Canada thistle,43.8137,-95.52798
100255,Canada thistle,43.81301,-95.52851
100256,Canada thistle,43.81341,-95.52847
100257,Canada thistle,43.81323,-95.52804
100258,Canada thistle,44.00856,-95.568
100259,Canada thistle,43.8142,-95.52399
100260,Canada thistle,43.81566,-95.52985
100261,Canada thistle,43.8153,-95.5302
100262,Canada thistle,43.81582,-95.52841
100263,Canada thistle,44.00975,-95.56964
100264,Canada thistle,44.00951,-95.57103
100265,"musk thistle, nodding thistle",44.00952,-95.5691
100266,Canada thistle,43.81619,-95.52414
100267,Canada thistle,44.00921,-95.56325
100268,Canada thistle,44.00936,-95.56578
100269,Canada thistle,43.814,-95.5223
100270,Canada thistle,43.81335,-95.52247
100271,Canada thistle,43.81325,-95.52428
100272,"musk thistle, nodding thistle",44.01127,-95.56628
100273,Canada thistle,44.01045,-95.56586
100274,Canada thistle,44.01401,-95.56711
100275,Canada thistle,44.01309,-95.56715
100276,Canada thistle,44.01122,-95.56694
100277,Canada thistle,43.81483,-95.52356
100278,Canada thistle,44.01214,-95.56681
100279,Canada thistle,44.01453,-95.56764
100280,Canada thistle,43.82118,-95.52252
100281,Canada thistle,43.81998,-95.52296
100282,Canada thistle,44.01297,-95.56416
100283,Canada thistle,43.81613,-95.52256
100284,Canada thistle,43.81703,-95.52272
100285,Canada thistle,43.82009,-95.52552
100286,Canada thistle,43.82058,-95.5237
100287,Canada thistle,43.82033,-95.5302
100288,Canada thistle,43.82257,-95.52953
100289,Canada thistle,43.82059,-95.52429
100290,Canada thistle,43.81938,-95.52694
100291,Canada thistle,43.82458,-95.53103
100292,Canada thistle,43.82215,-95.52978
100293,Canada thistle,43.82087,-95.53171
100294,Canada thistle,43.82281,-95.53111
100295,Canada thistle,43.82914,-95.52562
100296,Canada thistle,43.82914,-95.52562
100297,Canada thistle,43.82208,-95.53092
100298,Canada thistle,43.82196,-95.53165
100299,Canada thistle,43.82757,-95.52826
100300,Canada thistle,43.82323,-95.53191
100301,Canada thistle,44.0316,-95.28746
100302,Canada thistle,43.82978,-95.52784
100303,Canada thistle,43.83028,-95.52763
100304,Canada thistle,43.82836,-95.52815
100305,Canada thistle,43.8274,-95.52337
100306,Canada thistle,43.82816,-95.52372
100307,Canada thistle,43.82728,-95.52634
100308,Canada thistle,44.03242,-95.28836
100309,Canada thistle,43.8269,-95.52752
100310,Canada thistle,44.03198,-95.28708
100311,Canada thistle,44.03123,-95.2888
100312,Canada thistle,43.82976,-95.52562
100313,Canada thistle,43.82976,-95.52562
100314,Canada thistle,44.03098,-95.28839
100315,Canada thistle,44.03086,-95.28955
101376,wild parsnip,46.66273,-92.38634
101377,wild parsnip,46.66411,-92.38186
101378,wild parsnip,46.66209,-92.38176
101379,common tansy,46.66192,-92.3819
101380,birdsfoot trefoil,46.66188,-92.38196
101479,smooth brome,45.02584,-95.89564
101480,Kentucky bluegrass,45.03083,-95.90163
101481,smooth brome,45.03085,-95.90179
101482,bull thistle,45.02065,-95.89374
101483,birdsfoot trefoil,45.02068,-95.89372
101484,Kentucky bluegrass,45.02583,-95.89562
101485,Canada thistle,45.0308,-95.90182
101486,Siberian elm,45.02583,-95.89567
101487,birdsfoot trefoil,45.03077,-95.90183
101488,common mullein,45.0255,-95.8959
101489,Canada thistle,45.02068,-95.89374
101490,Kentucky bluegrass,45.02067,-95.89372
101704,"Black dog-strangling vine, black swallowwort",44.98827,-93.18245
102122,spotted knapweed,47.7672,-90.54632
102524,common tansy,47.76676,-90.54725
102580,common tansy,47.74521,-90.54992
102581,common tansy,47.78216,-90.56276
103194,bull thistle,47.76667,-90.54636
103218,bull thistle,47.74525,-90.48596
103219,bull thistle,47.75155,-90.58206
103220,bull thistle,47.80271,-90.5685
103221,bull thistle,47.80546,-90.55455
103633,Canada thistle,47.76692,-90.5456
103634,Canada thistle,47.78335,-90.56337
103660,Canada thistle,47.7449,-90.53275
103661,Canada thistle,47.74525,-90.48594
103662,Canada thistle,47.74799,-90.46825
103663,Canada thistle,47.78558,-90.57886
107253,common tansy,44.98026,-93.00308
109717,common tansy,47.7452,-90.54991
109719,Canada thistle,47.74489,-90.53274
109735,bull thistle,47.74524,-90.48595
109736,Canada thistle,47.74525,-90.48594
109763,Canada thistle,47.74798,-90.46824
109768,bull thistle,47.75154,-90.58206
109863,bull thistle,47.76667,-90.54635
109864,common tansy,47.76675,-90.54724
109865,Canada thistle,47.76691,-90.54559
109866,spotted knapweed,47.76719,-90.54632
109923,common tansy,47.78215,-90.56275
109940,Canada thistle,47.78334,-90.56337
109946,Canada thistle,47.78558,-90.57885
109989,bull thistle,47.8027,-90.56849
110000,bull thistle,47.80545,-90.55455
111332,common tansy,48.07513,-90.58294
111333,spotted knapweed,48.07508,-90.58253
111334,Canada thistle,48.07509,-90.616
111335,Canada thistle,48.07504,-90.61734
111336,Canada thistle,48.11996,-90.83936
112108,common tansy,47.99074,-90.2152
112109,Canada thistle,48.01468,-90.19426
112110,spotted knapweed,47.99553,-90.03833
112158,spotted knapweed,48.04854,-90.42406
112159,Canada thistle,48.04838,-90.42398
112160,common tansy,48.04845,-90.42352
112205,common tansy,47.41406,-92.15425
112343,common tansy,47.37481,-92.15945
112345,Canada thistle,47.37534,-92.15992
112351,common tansy,47.37867,-92.15953
112352,spotted knapweed,47.37919,-92.15943
112355,common tansy,47.38002,-92.15908
112358,Canada thistle,47.38209,-92.15727
112366,common tansy,47.38489,-92.15472
112375,Canada thistle,47.3876,-92.15362
112380,common tansy,47.38902,-92.15338
112402,common tansy,47.39697,-92.15328
112414,common tansy,47.40102,-92.15292
112417,Canada thistle,47.40361,-92.15152
112445,common St. Johnswort,47.4883,-92.1344
112446,Canada thistle,47.4883,-92.13424
112460,common tansy,47.48983,-92.11032
112462,Canada thistle,47.49007,-92.12306
112466,Canada thistle,47.49026,-92.11096
112469,spotted knapweed,47.49034,-92.11102
112471,common tansy,47.49053,-92.10751
112502,common St. Johnswort,47.49223,-92.11331
112511,common tansy,47.41827,-92.15556
112518,Canada thistle,47.41987,-92.15598
112529,common St. Johnswort,47.42683,-92.15563
112532,Canada thistle,47.42903,-92.15545
112535,common tansy,47.42945,-92.15677
112537,Canada thistle,47.42958,-92.16425
112540,Canada thistle,47.4297,-92.16917
112541,common tansy,47.42979,-92.17372
112542,Canada thistle,47.43077,-92.1554
112545,common tansy,47.43196,-92.15537
